step,total_steps,stage,loss,erase_loss,style_loss,content_loss,image_loss,preserve_loss,adapter_norm,adapter_delta_norm,adapter_update_norm,target_shift
263,400,1,0.00030647311359600004,0.000272050237981,3.818457490941303e-07,1.6578094194604393e-05,1.6080599228492552e-05,3.7010685142983377e-05,0.015523405745625002,0.00033763117971800005,0.0062382016330950005,0.00038278120337000005
264,400,1,0.000371151778381,0.00033368003399400004,7.791685489403714e-08,1.8196632784868903e-05,1.7389920079343334e-05,4.056957610979831e-05,0.015528035350143,0.000338396843289,0.006249870173633001,0.001019936520606
265,400,1,0.00039853749331,0.000346759828971,9.145792603248992e-07,2.651066006364999e-05,2.5295656087109822e-05,4.648703907150776e-05,0.015532550401985002,0.00033915406675000004,0.006261259317398,0.001007853541523
266,400,1,0.000114416172436,7.852342120410564e-05,1.26653985669615e-07,1.608207003300776e-05,1.5324072743775712e-05,4.631173214875161e-05,0.015536620281636002,0.00033984213951000005,0.006271543912589,5.31981058884412e-05
267,400,1,0.00029595187515900004,0.00026831192129300003,6.036621774304269e-07,1.174797337929097e-05,1.3716286957787812e-05,3.425418435654137e-05,0.015540909022092,0.00034060099278500003,0.006282294634729,0.000773107225541
268,400,1,0.00021325066336400002,0.000172544857681,3.308010387096753e-07,1.9572438153166633e-05,1.937810990663517e-05,4.3744773696137905e-05,0.015545081347227001,0.00034136389149300004,0.006292703561484,0.0005348605918690001
269,400,1,0.000597552338149,0.000542739282536,1.030405049580925e-06,3.149204849250964e-05,2.261702563070381e-05,4.2524969709726676e-05,0.015549481846392002,0.00034210129524500003,0.0063037020154290005,0.001302393618971
270,400,1,0.00018834669026500001,0.000144494925431,1.284683547690216e-07,2.4512958286019664e-05,1.8458940454972133e-05,3.9976627704163554e-05,0.015553751960396002,0.00034281818079700003,0.006314370781183001,0.000536588602699
271,400,1,0.00046720160753400004,0.00042290050381100006,5.787456108426644e-07,2.2826495599777744e-05,2.2234534147476854e-05,3.831314946485994e-05,0.015558339655399002,0.000343599938787,0.006325760856270001,0.000925373227801
272,400,1,0.000353926909156,0.00031991751166000003,4.1524336088135283e-07,1.6780247430385014e-05,1.6546159410305943e-05,3.342302776824606e-05,0.015562996268272001,0.00034438949660300005,0.006337291561067,0.000792472448665
273,400,1,0.00037949415855100004,0.000336197267946,7.726463214415464e-07,2.3601732512664363e-05,1.99206385029053e-05,3.6434517217761225e-05,0.015567892231047,0.00034523350768700004,0.006349366623908,0.0006637134938500001
274,400,1,0.00017974403453900002,0.00014363494604600002,6.037392926335391e-07,1.759268404081619e-05,1.6863878045114692e-05,3.6650550706932947e-05,0.015572379343211002,0.00034598837373700004,0.0063604819588360005,0.000246041017817
275,400,1,0.00021527332137300003,0.00018753592060700001,2.241605727704154e-07,1.254984742142066e-05,1.3159523405192882e-05,3.4259893557949304e-05,0.015576889738440002,0.00034675927599800004,0.006371612194925,0.0006721144309260001
276,400,1,0.000356181466486,0.00032543652438700004,3.786066334517575e-07,1.4730040675203783e-05,1.3836364814778792e-05,3.5930963652693514e-05,0.015581474639475,0.00034750398481200005,0.006382922641932001,0.001205676468089
277,400,1,0.00021911539079100002,0.000190688937436,2.32589597063774e-07,1.2418765133285582e-05,1.3623998408244612e-05,3.4591451367305126e-05,0.015586002729833001,0.000348228291841,0.006394070573151001,0.000409961096011
278,400,1,0.000444469449575,0.00039929823833500004,1.659262238717929e-06,2.009881427511573e-05,1.9220437328234162e-05,5.3615635503471516e-05,0.015590154565870002,0.000348811910953,0.0064044287428250005,0.000884060689713
279,400,1,0.000284182489849,0.00025465015884600003,3.0108620959386673e-07,1.340824140546222e-05,1.436205396506314e-05,3.39167539398962e-05,0.015594405122101002,0.00034941677586100003,0.0064149587415150006,0.000512026948854
280,400,1,0.00046532426495100003,0.000422300729648,3.351976972099102e-07,2.6330617553564174e-05,1.4075965130662851e-05,3.736712005775189e-05,0.015599900856614002,0.00035025930264900005,0.006428378168493,0.0011451417813070001
281,400,1,0.00042152215610200005,0.000389964305213,2.416894785047437e-07,1.338435292079035e-05,1.6573034978743333e-05,3.7843220222081676e-05,0.015605784021317001,0.00035118413507000004,0.006442652549594001,0.0008636107668280001
282,400,1,0.0004957122146150001,0.000460550111408,3.892671074368081e-07,1.862579786878389e-05,1.587712510324005e-05,3.1934639082464855e-05,0.015611267648637002,0.00035199188278000004,0.006456034723669001,0.001062407391145
283,400,1,0.000674875976983,0.0006329447108630001,4.135596833284201e-06,1.7496417058282532e-05,2.3110451062772583e-05,3.5867370873650855e-05,0.015618029050529001,0.000352981471223,0.00647235661745,0.0006747694569630001
284,400,1,0.0005602600867860001,0.0005088386193770001,4.5534990060029174e-07,2.6904701978007022e-05,2.2599052651154732e-05,4.8570823006836385e-05,0.015624174848198,0.00035381410270900003,0.006487208884209001,0.0010661124251780001
285,400,1,0.00046530718100200005,0.00042870106214300003,5.544270796538816e-07,1.784650946016578e-05,1.9102125709954024e-05,3.486346607436038e-05,0.015630858018994002,0.00035477546043600003,0.006503230892121001,0.001101231435313
286,400,1,0.00050380337052,0.00046123539990100006,4.301287196047572e-07,1.6162973527874172e-05,1.6715615098898223e-05,6.520629661584584e-05,0.015637373551726,0.000355794967617,0.006518802605569,0.000886595691554
287,400,1,0.00036156165879200005,0.000320956304979,3.8730919982299383e-07,1.9595261316377823e-05,1.7758577541826522e-05,4.657530007534661e-05,0.015644159168004,0.00035688802017800003,0.006534918677061001,0.0008136178366830001
288,400,1,0.00042575423140000005,0.000342133687809,2.143116338023295e-06,6.311157873521249e-05,1.837608427498101e-05,3.8119930953447095e-05,0.015651196241378,0.000357987271854,0.006551697384566,0.00045601147576200004
289,400,1,0.000128257976029,9.89745664507306e-05,1.657180087969815e-07,1.4891281049737392e-05,1.4044725806646362e-05,2.761285031738225e-05,0.015657637268304003,0.000359001918695,0.006567056756466001,0.000120559241622
290,400,1,0.000355763011611,0.000321012504476,2.7875888678844746e-07,1.7381376740862223e-05,1.443984547222498e-05,3.8960481106187224e-05,0.015664184466004,0.00036000902764400005,0.006582634057849,0.001259934622794
291,400,1,0.00040782525320500005,0.00036548981249,4.972597859402109e-07,1.8916421443767224e-05,2.5603217788254064e-05,4.007851202914025e-05,0.015670716762542,0.00036101622390500004,0.006598087027668001,0.000211327365832
292,400,1,0.00031910004327,0.000277988406499,3.573363400732887e-07,2.023638429212345e-05,1.9329607918431673e-05,4.117650132684503e-05,0.015677435323596,0.000362053368007,0.006613946985453,0.0009971554391080002
293,400,1,0.00034959355252700005,0.00032165011847,5.816505866581185e-07,1.2901297547311211e-05,1.3471739748638351e-05,3.1563507036480594e-05,0.015684168785810002,0.00036307016853200005,0.006629808805882001,0.001323965378105
294,400,1,0.000495090440381,0.00046510034007900004,1.029229025562017e-06,1.244583593991895e-05,1.4282329781660032e-05,3.7396114445679515e-05,0.015691051259636,0.00036410463508200003,0.006645888555794,0.0007335809641510001
295,400,1,0.00036250008270100005,0.000328042498343,1.224584806891471e-07,1.6800615715813663e-05,1.474095521795485e-05,4.159220346385459e-05,0.015697425231337003,0.00036508240737,0.0066607967019080005,0.0009892715606830001
296,400,1,0.0006302140536710001,0.0005848795990450001,4.0209842063395235e-07,2.4727129736371964e-05,1.7311872094675593e-05,4.3808949461284406e-05,0.015703486278653003,0.00036598305450700005,0.00667506782338,0.001309556188061
297,400,1,0.00034501223126400004,0.000312218626883,4.477386473430063e-07,1.5597343159849213e-05,1.4149011803965552e-05,3.8867387350668046e-05,0.015709552913904003,0.00036689915577800005,0.006689331959933001,0.001081217895261
298,400,1,0.000118403404485,8.437993043723208e-05,1.186380054936838e-07,1.6573499427371033e-05,1.5760561533776734e-05,3.6230336869872794e-05,0.0157150644809,0.00036774011095900004,0.006702298298478001,0.00010817003931100001
299,400,1,0.00032671357621400003,0.000277089908195,3.263527711775775e-07,2.8206505400400303e-05,2.247466970099291e-05,3.9487388069877255e-05,0.015720279887318,0.000368555221939,0.006714555434882001,0.0006687774439340001
300,400,1,0.000294951198156,0.00026225599382600004,5.910898058421784e-07,1.60161695627418e-05,1.624483790389301e-05,3.3081742609889865e-05,0.015725417062640003,0.00036936358083000003,0.006726589985191001,0.00011378790077200001
301,400,2,0.00029195647221,0.000264204500126,3.332030379018154e-07,1.315658801104291e-05,1.2796897711571852e-05,3.119073880952783e-05,0.015730721876025002,0.000370203604688,0.006738953758031001,0.0007906152750360001
302,400,2,0.00031577015761200005,0.000276566352113,1.985382060828063e-06,1.9522782470933933e-05,1.707299088593572e-05,3.821677091764286e-05,0.015735834836959003,0.000370963272871,0.006750945001840001,0.001074146712198
303,400,2,0.00029590321355400003,0.00025804867618700004,3.474937197249043e-07,1.9159175887277044e-05,1.804120680996372e-05,3.6921627421785765e-05,0.015740651637315,0.000371691043255,0.0067622661590570005,0.0006133541464800001
304,400,2,0.00022988744603900002,0.00020185555816400002,5.605443315441031e-07,1.2479175287201841e-05,1.118280670198146e-05,3.6455636291066185e-05,0.015745485201478,0.000372430251445,0.00677359290421,0.000915632816031
305,400,2,0.000279711617622,0.000245436322681,8.372966817660199e-07,1.5217968818130123e-05,1.7963041803644345e-05,3.6611370584675264e-05,0.015750484541058003,0.000373210466932,0.0067852423526340005,0.001050369814038
306,400,2,0.0006559710018330001,0.000605671385225,2.526825318464413e-06,2.7792035022381853e-05,1.962134638233692e-05,3.952441268969172e-05,0.015754215419292002,0.00037376620457500005,0.006794072221964001,0.0013423757627600002
307,400,2,0.000331819144776,0.000288720829606,5.659310507629319e-07,1.9747158451840122e-05,1.998984998863306e-05,4.788592377735768e-05,0.015758035704493002,0.000374334602383,0.0068031121045350005,0.0008856029598970001
308,400,2,0.00034901234903300004,0.00031559872635,2.1864087311011338e-07,1.5367216292361263e-05,1.507281528271657e-05,3.9326087365528416e-05,0.015762308612465,0.000374992116121,0.006813139654695001,0.0011190951336170001
309,400,2,0.00026497041108,0.000234911543278,1.37258079272821e-07,1.4512183800737452e-05,1.4952363017073362e-05,3.193908408623732e-05,0.015766806900501,0.000375689938664,0.006823667790740001,0.0005302387871770001
310,400,2,0.00010644356370900001,7.687714363176687e-05,7.53056819272994e-07,1.5102873173115462e-05,1.3106018741382283e-05,2.9154586930720445e-05,0.015770925208926,0.00037633924512100005,0.006833324208855,0.000190556253073
311,400,2,0.00042487206519500003,0.000398121783897,2.127758496802319e-07,1.125742619478842e-05,1.3622937027927641e-05,3.2828545045049395e-05,0.015775537118315003,0.000377144402591,0.006843982264399,0.0008870243909760001
312,400,2,0.000340651458827,0.000313791097141,2.008766036472783e-07,1.2815485964286683e-05,1.3819095784128871e-05,2.8793123419745822e-05,0.015780104324221,0.00037795281969000004,0.006854508072137001,0.001084935851395
313,400,2,0.0005123347509650001,0.00046833733116100003,6.264186514689147e-07,2.2805226611429433e-05,2.1003221415109394e-05,4.035438602538003e-05,0.015784580260515,0.00037870820960900003,0.006864857859909,0.001016109832562
314,400,2,0.000262306275544,0.000230954969689,1.118158697484735e-06,1.508803264490173e-05,1.409634857433654e-05,3.3296264215702344e-05,0.015788912773132,0.00037943432107500003,0.006874873302876,0.000860039901454
315,400,2,0.000292044976959,0.00026604802405900003,5.791500636102379e-07,1.149642351568521e-05,1.2000719834759362e-05,3.1452906720611885e-05,0.015793461352586,0.00038022990338500005,0.006885324139147,0.000968970707617
316,400,2,0.000412500899983,0.00037951276560000004,2.884254660292147e-07,1.658144143827182e-05,1.7690178538032342e-05,2.870853919982134e-05,0.015798147767782,0.000380996905732,0.006896088365465,0.0007556865457440001
317,400,2,0.0005179365980430001,0.00048348731070200004,3.2715458075927023e-07,1.680551091946351e-05,1.7975612233082455e-05,3.1691473547349844e-05,0.015801480039954,0.00038148506428100005,0.006903895642608001,0.0010522353695700001
318,400,2,0.00028621792444000004,0.00025829271665600003,4.3212125433456094e-07,1.3820079251066392e-05,1.4195642506820151e-05,2.6759057921784305e-05,0.015805311501026,0.00038209010381200003,0.006912758573889,0.0010941736400120001
319,400,2,0.00030258437618600005,0.00026761088277700004,6.712082504615561e-07,1.5979136151145212e-05,1.6820826203911562e-05,3.85279699912644e-05,0.015809323638677,0.000382742466172,0.006922004278749,0.0005903629935340001
320,400,2,0.00035689331707500004,0.00032649505010300003,1.31168439073311e-07,1.349560413170062e-05,1.5969989211347034e-05,3.5053002951220456e-05,0.015813404694199,0.000383427250199,0.006931362207978,0.000644878484308
321,400,2,0.0005814660107710001,0.000548081511321,4.57060679082133e-07,1.5728694658416014e-05,1.7889862950444993e-05,3.287843234526615e-05,0.015818510204553,0.00038430531276300006,0.006942914798855001,0.0009472303790970001
322,400,2,0.000446400576038,0.000407655272283,6.797209041546162e-07,1.7757588769503244e-05,1.808827073546126e-05,4.111304951948114e-05,0.015823228284716002,0.00038507345016100005,0.006953675765544001,0.0006532025872720001
323,400,2,0.000418951094616,0.000380183099575,1.8927278707299889e-06,1.732634806709635e-05,1.6458392262090154e-05,4.5802913518855355e-05,0.015827652066946002,0.00038575023063400004,0.0069638579152520004,0.0009689884027460001
324,400,2,0.000282696681097,0.00024961886326,3.545940856497509e-07,1.550799000445598e-05,1.5214828787672252e-05,3.734978296658179e-05,0.015832286328077,0.00038646644679800004,0.006974484771490001,0.001025036443024
325,400,2,0.00024474030942600003,0.00021756475083100003,7.774672710070263e-07,1.229650888490141e-05,1.3069179355322072e-05,3.1979937072416455e-05,0.015837252140045003,0.00038727265200500004,0.006985787767916,0.0008928699535310001
326,400,2,0.00029229818028300003,0.00026221011648800004,7.039276492074955e-07,1.4607791248029873e-05,1.390497391184908e-05,3.093406424644248e-05,0.015842128545045003,0.00038806995144100004,0.006996872369199001,0.000564609887078
327,400,2,0.0005562955047930001,0.0005114366164580001,1.0348221527086321e-06,2.1733403476294672e-05,2.3203246958776923e-05,4.126320588208424e-05,0.015847407281398,0.00038891157601000004,0.007008820306509,0.0011131414212280002
328,400,2,0.00036773140891400004,0.00032897378938800004,2.115607344421732e-06,1.9109678153957553e-05,1.8914837558744083e-05,3.304857060963211e-05,0.015852604061365003,0.00038973128539500004,0.007020518183708001,0.000817206338979
329,400,2,0.000368853710824,0.00033030773920400005,2.246247182332202e-06,1.599579081812407e-05,1.4214632149863361e-05,5.109486573928735e-05,0.015857608988881,0.000390530156437,0.007031712215393,0.0007578335353170001
330,400,2,0.0005318850162430001,0.0004977549688190001,8.929616702365214e-07,1.8153260498365853e-05,1.7665626425393082e-05,2.5889611606544353e-05,0.01586221717298,0.00039123700116700004,0.007042070850729,0.000740111630875
331,400,2,0.00034815733670200003,0.00031773043398600003,5.38018478361361e-07,1.2857729719447281e-05,1.2488889600111481e-05,4.2915243587534256e-05,0.015866944566369,0.000391958805266,0.0070527079515150005,0.001204888685606
332,400,2,0.00041257866541800003,0.00038057638448600004,2.3068011122025682e-06,1.421622861622987e-05,1.476631769037339e-05,3.232662371980648e-05,0.015872009098529,0.00039270840352400004,0.0070640225894740005,0.0011224641930310001
333,400,2,0.000414015026763,0.00038209620834000005,2.644575977465517e-07,1.6876371319085592e-05,1.5416343255007334e-05,2.8326924317904442e-05,0.015877040103077,0.00039345517870900004,0.007075284142047,0.001011718530207
334,400,2,0.000338382931658,0.000308922416782,3.855695069887588e-07,1.3243932092639922e-05,1.241763463137128e-05,3.8147411032696255e-05,0.015882419422268,0.000394285161746,0.007087282370775,0.0012648270931090002
335,400,2,0.000256322498898,0.000221947746467,6.072796049731247e-07,1.6075290356335852e-05,1.40328493216657e-05,4.102723020575164e-05,0.015887644141912002,0.00039509098860400005,0.007098956964910001,0.00039943394949600004
336,400,2,0.00018363007984500003,0.00014877852299800001,6.872032590384455e-07,1.583013363415375e-05,1.4721720617671961e-05,4.14162614106317e-05,0.015892641618847,0.000395880284486,0.007110109087079,0.000336678727762
337,400,2,0.000444398785475,0.00040476056165000005,3.368438494059471e-07,1.680934974501724e-05,1.8022904441750143e-05,5.078814623023695e-05,0.01589816994965,0.00039679268957100005,0.007122365757822001,0.0009131723782040001
338,400,2,0.000339438731316,0.00030947473229900004,9.690029590577371e-07,1.1918485142814463e-05,1.6351901043284062e-05,3.521986764098983e-05,0.015904106199741003,0.00039774208562400005,0.007135428488254001,0.0009822824504220002
339,400,2,0.00019845734641400003,0.00016404891114900002,3.2819094760346457e-07,1.878912856530708e-05,1.549134291659963e-05,2.9460185639133364e-05,0.015909720212221,0.000398641568608,0.007147789932787,0.00036720483331000004
340,400,2,0.00026457366766400003,0.00023545191894900003,4.148140438549792e-07,1.2508964573498812e-05,1.29158130827515e-05,3.767494096488615e-05,0.015915393829345002,0.00039955903775900004,0.007160202600061001,0.00042950292117800005
341,400,2,0.00027348526054900003,0.000233803875744,9.255385483205222e-07,1.8595323429811593e-05,1.872459506557788e-05,4.306679450868008e-05,0.015920573845505,0.00040036087739200003,0.007171601057052001,0.00013340829173100001
342,400,2,0.000605695706326,0.0005569869535970001,1.588813612822074e-06,2.5520639610476795e-05,2.1654096599377223e-05,4.2444073793982774e-05,0.015925871208310002,0.000401245924877,0.007183310110121001,0.000396495102904
343,400,2,0.000349730544257,0.000312976832598,3.899139452793558e-07,1.711994127617799e-05,1.753407984021275e-05,4.1553132480961124e-05,0.015931023284792,0.000402116973418,0.007194702047854,0.000718984869308
344,400,2,0.00032520835520600004,0.00029071142004400005,2.5400076803331712e-06,1.2220560468752712e-05,1.112454947360674e-05,5.2806783060077585e-05,0.015936313197016,0.000402999663492,0.007206411100924,0.0008307704702010001
345,400,2,0.0006759571842840001,0.0006331779877650001,5.702106117648024e-07,2.1652298528351824e-05,1.9709743961963493e-05,3.9619077142560855e-05,0.015942856669425,0.00040410889778200003,0.007220816798508001,0.0009322167607020001
346,400,2,0.000317281344905,0.00027820431569100003,1.177520033479595e-06,1.8468602926683772e-05,1.6353301058794994e-05,4.3715319710220995e-05,0.015949487686157,0.00040524260839400005,0.007235360331833001,0.0004963771207250001
347,400,2,0.00024323299294300003,0.00020875096864300002,1.638868904289362e-07,1.7478104079297434e-05,1.3595139989774902e-05,3.9288871145496764e-05,0.015956152230501,0.00040638371137900005,0.007249927613884001,0.000397257041186
348,400,2,0.00033511329093000004,0.000289016374154,1.301922244086502e-06,2.2167055552320864e-05,2.41287498283782e-05,4.111895820339365e-05,0.01596257649362,0.00040751465712600003,0.007263944484293,0.000455401808721
349,400,2,0.000356323114829,0.00030978739475,1.684720118078075e-06,2.2366961578275852e-05,2.333654507917041e-05,4.1676023405064676e-05,0.015968736261129,0.000408619234804,0.007277377881109001,0.0010037329047910002
350,400,2,0.00020627022604400002,0.000153573120769,4.093813963379489e-07,3.5593253414845094e-05,1.8272297590253103e-05,2.93251844899108e-05,0.015974178910255002,0.00040960227488500003,0.007289333734661001,0.00010520881914900001
351,400,2,0.00037726797745500006,0.00033322547218000005,7.197337173655189e-07,2.4149343213745553e-05,2.1654820860324733e-05,3.2406242704989076e-05,0.015979977324604003,0.00041063342359800003,0.007302055601030001,0.000966972787864
352,400,2,0.000375697243725,0.00033605789455200003,6.279191471965836e-07,1.9978825851770424e-05,1.8896170634737544e-05,3.6925868092415236e-05,0.015985757112503,0.00041159818647400003,0.007314797490835001,0.0019072776194660002
353,400,2,0.000194841326447,0.00015726374598,5.948872825456419e-07,1.955978344388616e-05,1.6954056870114684e-05,3.4649521694518626e-05,0.015991086140275,0.00041245983447800005,0.007326595485210001,0.000276544567896
354,400,2,0.000249575183261,0.00021367564841,4.148681682636379e-07,1.9940544613443002e-05,1.3025107667393362e-05,3.5605837183538824e-05,0.015996823087334,0.000413397880038,0.007339206989854001,0.0006192444707260001
355,400,2,0.000143663957715,0.00011170178186100001,2.6778668408648316e-07,1.649337173148524e-05,1.3597645799260741e-05,3.2550706843418695e-05,0.016002280637621002,0.00041428167605700005,0.007351174019277,5.430994497146458e-05
356,400,2,0.00036025894223700003,0.00033325710683100004,4.3951265145854746e-07,1.1848513167933563e-05,1.2116351778483171e-05,3.5179284471572224e-05,0.016008017584681,0.00041523360414400006,0.007363693322986001,0.0012841052375730001
357,400,2,0.00037072785198600004,0.00034013854747100004,8.766556902628508e-07,1.500091881704671e-05,1.3287039564602312e-05,3.3280534201670285e-05,0.016013432294130003,0.00041610555490400003,0.007375555578619001,0.0011493613710620001
358,400,2,0.00043647774145900005,0.00037059094756800004,1.116656379214949e-06,4.1162680039027094e-05,2.4802050878255003e-05,4.244324494114456e-05,0.016016982495784,0.000416636990848,0.007383605930954,0.0008668210357420001
359,400,2,0.0005191205418660001,0.000473792946043,3.4637687254720122e-06,2.3128855900722552e-05,1.6763963988826923e-05,4.097927224696227e-05,0.016021139919757,0.000417285686125,0.0073929331265380005,0.0009649821440680001
360,400,2,0.000253164151217,0.000225591170116,3.1678913122353453e-07,1.404053409714833e-05,1.359432280878536e-05,2.5306901079602543e-05,0.016025343909859,0.00041793548734800004,0.007402338087558,0.000706241000443
361,400,2,0.000316840305458,0.00028835313181200004,3.296211019687689e-07,1.4412223663384792e-05,1.424998951430704e-05,2.7132926940491114e-05,0.016029875725507,0.00041863787919200004,0.007412413135170001,0.001198452431708
362,400,2,0.000371908507077,0.000327008315556,9.514351215026786e-07,2.4079375786338154e-05,1.9246714145992883e-05,3.934186194480087e-05,0.016034860163927002,0.00041943544056200003,0.007423378992825001,0.0010015150764950001
363,400,2,0.00040783520671500004,0.00036844470984400004,7.993572523901094e-07,2.3712814405977653e-05,1.5677504355456524e-05,2.7637512175715532e-05,0.016040228307247002,0.00042026551091100005,0.007435126695781001,0.0009634286398060001
364,400,2,0.00040784582961300004,0.00036718193829600004,7.169414478388111e-07,2.0841166891235233e-05,1.9365802775913224e-05,3.64426126301017e-05,0.016044989228248003,0.000420971860876,0.007445567287504001,0.0013155930209900002
365,400,2,0.000484202289953,0.00045021079131400004,5.5161589784802345e-06,1.4143533311046971e-05,1.418122095249903e-05,3.337527171728046e-05,0.016050186008214,0.000421853677835,0.007456759456545001,0.0011351146968080002
366,400,2,0.00030678336042900005,0.00027856349091300004,3.98138055857089e-07,1.3750805616534002e-05,1.36437962889128e-05,2.8593515101723213e-05,0.01605562493205,0.000422772718593,0.007468430325388,9.709227015264334e-05
367,400,2,0.000324847525916,0.000293887074803,1.065072145441566e-06,1.3699863454045651e-05,1.4172002617366763e-05,3.5752950376869805e-05,0.016061207279562003,0.000423687335569,0.007480357773602001,0.001138852676376
368,400,2,0.00028287226450600004,0.00025091084777700004,1.053644079244501e-06,1.606815658306004e-05,1.5069479710897811e-05,2.8870052422765483e-05,0.016066830605268,0.000424541620304,0.007492405828088001,0.0006490382365880001
369,400,2,0.00020496582146700001,0.000167183997594,1.814550865712287e-06,1.8048400003560044e-05,1.5162623337043132e-05,4.038279803353362e-05,0.016071923077106,0.00042532352381300005,0.0075033749453720005,7.279988494701685e-05
370,400,2,0.000391787674743,0.00036087682868400005,1.36440750490389e-06,1.3405804262826372e-05,1.4265079395651503e-05,3.418322648940375e-05,0.016077209264039,0.00042614390258600006,0.007514711003750001,0.001152434269897
371,400,2,0.00019198549853100002,0.000167237999752,6.866844467860269e-07,1.0238954170442101e-05,1.1888470301831452e-05,3.124819401515803e-05,0.016082171350717,0.00042691611452000004,0.007525358814746001,0.000346970336977
372,400,2,0.000181868104846,0.00015781106655200002,4.006395878756545e-07,1.0819341090003341e-05,1.1744949915737381e-05,2.8702778157215412e-05,0.016086991876363,0.00042766649858000003,0.007535663433372,0.000646241300273
373,400,2,0.000328996713506,0.000299111396695,1.316456774702601e-06,1.403125088472734e-05,1.4120039698658122e-05,3.083304242560795e-05,0.01609218865633,0.00042848323937500003,0.007546736393123,0.001435041427612
374,400,2,0.000270365329924,0.00023850558015200003,1.5118264495110152e-06,1.3983855599993452e-05,1.3610111030478341e-05,3.7881148576464823e-05,0.016097150743007,0.00042926304740800004,0.007557295262813001,0.000805700954515
375,400,2,0.00021891754295200002,0.00018282694509200002,7.89769217135472e-07,1.8981777733036623e-05,1.4871950952510812e-05,3.5255391897711284e-05,0.0161022413522,0.00043005991028600006,0.007568115368485001,0.00030141987372100005
376,400,2,0.00040885087219,0.000374466078937,6.865416182222361e-07,1.419366435584379e-05,1.461563897464657e-05,4.451983416705237e-05,0.016107678413391002,0.000430930231232,0.007579635363072001,0.0008484728750770001
377,400,2,0.000588397262617,0.000556106155272,1.0346437875341501e-06,1.4932129185278122e-05,1.4320676352023531e-05,3.7334965478900514e-05,0.01611247099936,0.000431608088547,0.007589936256408001,0.001135615399107
378,400,2,0.000218312299693,0.00019427405398600003,5.468631248580399e-07,9.457042627521636e-06,1.2570940422544171e-05,3.0080627766437832e-05,0.016117181628942,0.00043231609743,0.007599996402859001,0.000478012661915
379,400,2,0.0005125590250820001,0.00047738498930500003,4.680489136414205e-06,1.4484991273396492e-05,1.601342076658814e-05,3.6024008901828594e-05,0.016122339293360002,0.000433074688771,0.007610982283949,0.000725617283023
380,400,2,0.00023744093778,0.000211021188685,7.814010416495876e-07,1.286475571760092e-05,1.2117581112155072e-05,2.6541239094513006e-05,0.016127401962876,0.00043381829163900004,0.007621754892170001,0.000705547397956
381,400,2,0.00031491933623300003,0.000283552663555,1.028922781642904e-06,1.4949098537423803e-05,1.7321448467555452e-05,2.69282384882293e-05,0.016132058575749002,0.000434463872807,0.007631708402186001,0.000794705469161
382,400,2,0.000358562974724,0.000335642505281,8.891000291555429e-07,1.062758489448848e-05,1.079396967422023e-05,2.4322455525786303e-05,0.016137009486556,0.00043521501356700003,0.0076421643607310005,0.0008547222241750001
383,400,2,0.00033799678203600005,0.00030885684342700005,5.95323397097521e-07,1.3196781765145712e-05,1.666968819336034e-05,2.8082179899987143e-05,0.016141701489686,0.00043596580508100004,0.007652030326426001,0.000192685693036
384,400,2,0.0005027286824770001,0.00047130636327500004,8.625085949158042e-07,1.4350689525599593e-05,1.4782188069754431e-05,3.4655742941443655e-05,0.016147123649716003,0.00043683437979700004,0.0076633221469810005,0.001059306086972
385,400,2,0.000183111464139,0.00015593778274000002,2.3830673020105067e-07,1.3296360672635881e-05,1.2734642647653041e-05,2.812182901834603e-05,0.016152320429682,0.000437675364082,0.007674151100218,0.000334666197886
386,400,2,0.000403561105486,0.00037313710587700004,8.288527482136487e-07,1.4275162811827611e-05,1.520082954205766e-05,2.985657586881037e-05,0.016157768666744,0.000438553106505,0.007685473654419001,0.00129413139075
387,400,2,0.00015545905625900003,0.00012823329598100002,8.054006504683761e-07,1.2359743171449132e-05,1.2949046625484092e-05,3.1070100097470764e-05,0.016162900254130003,0.00043937412556200006,0.0076961433514950005,9.216135367751123e-05
388,400,2,0.00019277558021700003,0.000166782643646,4.3330306690828963e-07,1.1851777041253321e-05,1.115801539223563e-05,3.0376931438998635e-05,0.016167841851711003,0.00044015739695100006,0.007706390693783,0.000286625610897
389,400,2,0.00020644988398900002,0.00018025709141500002,7.806225615543857e-07,1.215975559413588e-05,1.2379080241468422e-05,2.786207278404617e-05,0.016172932460904,0.00044097407953800006,0.007716925814747,0.0010390415554860002
390,400,2,0.000253091973718,0.000219053666417,3.4695428989077e-07,1.3998480729545312e-05,1.2263574869090611e-05,4.996716415917036e-05,0.01617807149887,0.00044180275290200006,0.007727575954049001,0.0005617507849810001
391,400,2,0.00023964376305200003,0.00021256625283600002,7.816523179826618e-07,1.1208036691338442e-05,1.126315631457449e-05,3.5782106958019234e-05,0.016183488070964,0.000442686257883,0.007738732732832001,0.000548915530089
392,400,2,0.0005001839017490001,0.00047344266204100006,8.696259120218505e-07,1.2959721364798801e-05,1.3502511743960591e-05,2.6395198801765222e-05,0.016188690438866,0.00044352863915200004,0.007749457843601,0.001593193039298
393,400,2,0.00047867570538000004,0.00043244124875200005,9.525157717386414e-07,2.944936962497498e-05,1.301883063812662e-05,3.574978109099902e-05,0.016194989904761002,0.000444528122898,0.007762468419969,0.0008163119782690001
